"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"49",2,"interpolated",1,11.594,8.97,14.217,0.43,0.299,0.561
"50",2,"interpolated",1,11.594,8.97,14.217,0.43,0.299,0.561
"51",2,"interpolated",1,11.594,8.97,14.217,0.43,0.299,0.561
"52",2,"interpolated",1,11.594,8.97,14.217,0.43,0.299,0.561
"53",2,"interpolated",1,11.594,8.97,14.217,0.43,0.299,0.561
"54",3,"interpolated",1,14.882,11.329,18.435,0.518,0.389,0.648
"55",3,"interpolated",1,14.882,11.329,18.435,0.518,0.389,0.648
"56",3,"interpolated",1,14.882,11.329,18.435,0.518,0.389,0.648
"57",3,"interpolated",1,14.882,11.329,18.435,0.518,0.389,0.648
"58",3,"interpolated",1,14.882,11.329,18.435,0.518,0.389,0.648
"59",3,"interpolated",1,14.882,11.329,18.435,0.518,0.389,0.648
"60",3,"interpolated",1,14.882,11.329,18.435,0.518,0.389,0.648
"61",4,"interpolated",1,17.416,13,21.831,0.569,0.441,0.697
"62",4,"interpolated",1,17.416,13,21.831,0.569,0.441,0.697
"63",4,"interpolated",1,17.416,13,21.831,0.569,0.441,0.697
"64",4,"interpolated",1,17.416,13,21.831,0.569,0.441,0.697
"65",4,"interpolated",1,17.416,13,21.831,0.569,0.441,0.697
"66",4,"interpolated",1,17.416,13,21.831,0.569,0.441,0.697
"67",5,"interpolated",1,19.477,14.268,24.686,0.599,0.47,0.727
"68",5,"interpolated",1,19.477,14.268,24.686,0.599,0.47,0.727
"69",5,"interpolated",1,19.477,14.268,24.686,0.599,0.47,0.727
"70",5,"interpolated",1,19.477,14.268,24.686,0.599,0.47,0.727
"71",5,"interpolated",1,19.477,14.268,24.686,0.599,0.47,0.727
"72",5,"interpolated",1,19.477,14.268,24.686,0.599,0.47,0.727
"73",5,"interpolated",1,19.477,14.268,24.686,0.599,0.47,0.727
"74",6,"interpolated",1,21.222,15.284,27.161,0.612,0.481,0.744
"75",6,"interpolated",1,21.222,15.284,27.161,0.612,0.481,0.744
"76",6,"interpolated",1,21.222,15.284,27.161,0.612,0.481,0.744
"77",6,"interpolated",1,21.222,15.284,27.161,0.612,0.481,0.744
"78",6,"interpolated",1,21.222,15.284,27.161,0.612,0.481,0.744
"79",6,"interpolated",1,21.222,15.284,27.161,0.612,0.481,0.744
"80",7,"observed",1,22.75,16.138,29.362,0.625,0.489,0.762
"81",1,"interpolated",2,7,5.394,8.606,0.272,0.152,0.392
"82",1,"interpolated",2,7,5.394,8.606,0.272,0.152,0.392
"83",1,"interpolated",2,7,5.394,8.606,0.272,0.152,0.392
"84",1,"interpolated",2,7,5.394,8.606,0.272,0.152,0.392
"85",1,"interpolated",2,7,5.394,8.606,0.272,0.152,0.392
"86",1,"interpolated",2,7,5.394,8.606,0.272,0.152,0.392
"87",1,"interpolated",2,7,5.394,8.606,0.272,0.152,0.392
"88",2,"interpolated",2,11.005,8.542,13.469,0.43,0.3,0.56
"89",2,"interpolated",2,11.005,8.542,13.469,0.43,0.3,0.56
"90",2,"interpolated",2,11.005,8.542,13.469,0.43,0.3,0.56
"91",2,"interpolated",2,11.005,8.542,13.469,0.43,0.3,0.56
"92",2,"interpolated",2,11.005,8.542,13.469,0.43,0.3,0.56
"93",2,"interpolated",2,11.005,8.542,13.469,0.43,0.3,0.56
"94",3,"interpolated",2,13.599,10.378,16.82,0.518,0.39,0.647
"95",3,"interpolated",2,13.599,10.378,16.82,0.518,0.39,0.647
"96",3,"interpolated",2,13.599,10.378,16.82,0.518,0.39,0.647
"97",3,"interpolated",2,13.599,10.378,16.82,0.518,0.39,0.647
"98",3,"interpolated",2,13.599,10.378,16.82,0.518,0.39,0.647
"99",3,"interpolated",2,13.599,10.378,16.82,0.518,0.39,0.647
"100",3,"interpolated",2,13.599,10.378,16.82,0.518,0.39,0.647
"101",4,"interpolated",2,15.416,11.537,19.295,0.569,0.441,0.696
"102",4,"interpolated",2,15.416,11.537,19.295,0.569,0.441,0.696
"103",4,"interpolated",2,15.416,11.537,19.295,0.569,0.441,0.696
"104",4,"interpolated",2,15.416,11.537,19.295,0.569,0.441,0.696
"105",4,"interpolated",2,15.416,11.537,19.295,0.569,0.441,0.696
"106",4,"interpolated",2,15.416,11.537,19.295,0.569,0.441,0.696
"107",5,"interpolated",2,16.759,12.319,21.199,0.599,0.47,0.727
"108",5,"interpolated",2,16.759,12.319,21.199,0.599,0.47,0.727
"109",5,"interpolated",2,16.759,12.319,21.199,0.599,0.47,0.727
"110",5,"interpolated",2,16.759,12.319,21.199,0.599,0.47,0.727
"111",5,"interpolated",2,16.759,12.319,21.199,0.599,0.47,0.727
"112",5,"interpolated",2,16.759,12.319,21.199,0.599,0.47,0.727
"113",5,"interpolated",2,16.759,12.319,21.199,0.599,0.47,0.727
"114",6,"interpolated",2,17.793,12.877,22.708,0.612,0.48,0.744
"115",6,"interpolated",2,17.793,12.877,22.708,0.612,0.48,0.744
"116",6,"interpolated",2,17.793,12.877,22.708,0.612,0.48,0.744
"117",6,"interpolated",2,17.793,12.877,22.708,0.612,0.48,0.744
"118",6,"interpolated",2,17.793,12.877,22.708,0.612,0.48,0.744
"119",6,"interpolated",2,17.793,12.877,22.708,0.612,0.48,0.744
"120",7,"observed",2,18.612,13.291,23.934,0.625,0.488,0.762
