"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"85",1,"interpolated",2,11.2,9.116,13.284,0.446,0.359,0.534
"86",1,"interpolated",2,11.2,9.116,13.284,0.446,0.359,0.534
"87",2,"interpolated",2,15.486,12.524,18.449,0.563,0.467,0.658
"88",2,"interpolated",2,15.486,12.524,18.449,0.563,0.467,0.658
"89",2,"interpolated",2,15.486,12.524,18.449,0.563,0.467,0.658
"90",2,"interpolated",2,15.486,12.524,18.449,0.563,0.467,0.658
"91",2,"interpolated",2,15.486,12.524,18.449,0.563,0.467,0.658
"92",2,"interpolated",2,15.486,12.524,18.449,0.563,0.467,0.658
"93",3,"interpolated",2,17.751,14.218,21.284,0.634,0.534,0.734
"94",3,"interpolated",2,17.751,14.218,21.284,0.634,0.534,0.734
"95",3,"interpolated",2,17.751,14.218,21.284,0.634,0.534,0.734
"96",3,"interpolated",2,17.751,14.218,21.284,0.634,0.534,0.734
"97",3,"interpolated",2,17.751,14.218,21.284,0.634,0.534,0.734
"98",3,"interpolated",2,17.751,14.218,21.284,0.634,0.534,0.734
"99",4,"interpolated",2,19.151,15.227,23.075,0.679,0.571,0.786
"100",5,"observed",2,20.103,15.896,24.309,0.718,0.602,0.834
"101",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"102",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"103",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"104",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"105",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"106",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"107",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"108",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"109",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"110",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"111",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"112",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"113",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"114",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"115",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"116",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"117",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"118",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"119",6,"extrapolated",2,20.791,16.372,25.21,0.752,0.631,0.874
"120",7,"extrapolated",2,21.313,16.728,25.897,0.782,0.658,0.906
