"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"61",4,"interpolated",1,24.423,20.925,27.92,0.745,0.686,0.805
"62",4,"interpolated",1,24.423,20.925,27.92,0.745,0.686,0.805
"63",4,"interpolated",1,24.423,20.925,27.92,0.745,0.686,0.805
"64",4,"interpolated",1,24.423,20.925,27.92,0.745,0.686,0.805
"65",4,"interpolated",1,24.423,20.925,27.92,0.745,0.686,0.805
"66",4,"interpolated",1,24.423,20.925,27.92,0.745,0.686,0.805
"67",5,"interpolated",1,26.164,22.354,29.973,0.779,0.717,0.841
"68",5,"interpolated",1,26.164,22.354,29.973,0.779,0.717,0.841
"69",5,"interpolated",1,26.164,22.354,29.973,0.779,0.717,0.841
"70",5,"interpolated",1,26.164,22.354,29.973,0.779,0.717,0.841
"71",5,"interpolated",1,26.164,22.354,29.973,0.779,0.717,0.841
"72",5,"interpolated",1,26.164,22.354,29.973,0.779,0.717,0.841
"73",5,"interpolated",1,26.164,22.354,29.973,0.779,0.717,0.841
"74",6,"interpolated",1,27.533,23.475,31.59,0.811,0.745,0.876
"75",6,"interpolated",1,27.533,23.475,31.59,0.811,0.745,0.876
"76",6,"interpolated",1,27.533,23.475,31.59,0.811,0.745,0.876
"77",6,"interpolated",1,27.533,23.475,31.59,0.811,0.745,0.876
"78",6,"interpolated",1,27.533,23.475,31.59,0.811,0.745,0.876
"79",6,"interpolated",1,27.533,23.475,31.59,0.811,0.745,0.876
"80",7,"observed",1,28.632,24.371,32.892,0.838,0.769,0.906
"81",1,"interpolated",2,13.571,11.78,15.363,0.526,0.463,0.59
"82",1,"interpolated",2,13.571,11.78,15.363,0.526,0.463,0.59
"83",1,"interpolated",2,13.571,11.78,15.363,0.526,0.463,0.59
"84",1,"interpolated",2,13.571,11.78,15.363,0.526,0.463,0.59
"85",1,"interpolated",2,13.571,11.78,15.363,0.526,0.463,0.59
"86",1,"interpolated",2,13.571,11.78,15.363,0.526,0.463,0.59
"87",1,"interpolated",2,13.571,11.78,15.363,0.526,0.463,0.59
"88",2,"interpolated",2,17.783,15.351,20.216,0.638,0.576,0.699
"89",2,"interpolated",2,17.783,15.351,20.216,0.638,0.576,0.699
"90",2,"interpolated",2,17.783,15.351,20.216,0.638,0.576,0.699
"91",2,"interpolated",2,17.783,15.351,20.216,0.638,0.576,0.699
"92",2,"interpolated",2,17.783,15.351,20.216,0.638,0.576,0.699
"93",2,"interpolated",2,17.783,15.351,20.216,0.638,0.576,0.699
"94",3,"interpolated",2,19.835,17.012,22.658,0.701,0.641,0.761
"95",3,"interpolated",2,19.835,17.012,22.658,0.701,0.641,0.761
"96",3,"interpolated",2,19.835,17.012,22.658,0.701,0.641,0.761
"97",3,"interpolated",2,19.835,17.012,22.658,0.701,0.641,0.761
"98",3,"interpolated",2,19.835,17.012,22.658,0.701,0.641,0.761
"99",3,"interpolated",2,19.835,17.012,22.658,0.701,0.641,0.761
"100",3,"interpolated",2,19.835,17.012,22.658,0.701,0.641,0.761
"101",4,"interpolated",2,21.05,17.971,24.128,0.745,0.685,0.805
"102",4,"interpolated",2,21.05,17.971,24.128,0.745,0.685,0.805
"103",4,"interpolated",2,21.05,17.971,24.128,0.745,0.685,0.805
"104",4,"interpolated",2,21.05,17.971,24.128,0.745,0.685,0.805
"105",4,"interpolated",2,21.05,17.971,24.128,0.745,0.685,0.805
"106",4,"interpolated",2,21.05,17.971,24.128,0.745,0.685,0.805
"107",5,"interpolated",2,21.852,18.594,25.11,0.779,0.717,0.841
"108",5,"interpolated",2,21.852,18.594,25.11,0.779,0.717,0.841
"109",5,"interpolated",2,21.852,18.594,25.11,0.779,0.717,0.841
"110",5,"interpolated",2,21.852,18.594,25.11,0.779,0.717,0.841
"111",5,"interpolated",2,21.852,18.594,25.11,0.779,0.717,0.841
"112",5,"interpolated",2,21.852,18.594,25.11,0.779,0.717,0.841
"113",5,"interpolated",2,21.852,18.594,25.11,0.779,0.717,0.841
"114",6,"interpolated",2,22.422,19.032,25.812,0.811,0.745,0.876
"115",6,"interpolated",2,22.422,19.032,25.812,0.811,0.745,0.876
"116",6,"interpolated",2,22.422,19.032,25.812,0.811,0.745,0.876
"117",6,"interpolated",2,22.422,19.032,25.812,0.811,0.745,0.876
"118",6,"interpolated",2,22.422,19.032,25.812,0.811,0.745,0.876
"119",6,"interpolated",2,22.422,19.032,25.812,0.811,0.745,0.876
"120",7,"observed",2,22.848,19.357,26.339,0.838,0.769,0.907
