"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"90",3,"interpolated",2,21.724,18.889,24.559,0.742,0.676,0.808
"91",3,"interpolated",2,21.724,18.889,24.559,0.742,0.676,0.808
"92",3,"interpolated",2,21.724,18.889,24.559,0.742,0.676,0.808
"93",3,"interpolated",2,21.724,18.889,24.559,0.742,0.676,0.808
"94",3,"interpolated",2,21.724,18.889,24.559,0.742,0.676,0.808
"95",4,"interpolated",2,23.333,20.259,26.407,0.802,0.738,0.867
"96",4,"interpolated",2,23.333,20.259,26.407,0.802,0.738,0.867
"97",4,"interpolated",2,23.333,20.259,26.407,0.802,0.738,0.867
"98",4,"interpolated",2,23.333,20.259,26.407,0.802,0.738,0.867
"99",5,"interpolated",2,24.419,21.167,27.67,0.845,0.778,0.912
"100",6,"observed",2,25.2,21.811,28.589,0.879,0.811,0.947
"101",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"102",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"103",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"104",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"105",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"106",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"107",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"108",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"109",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"110",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"111",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"112",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"113",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"114",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"115",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"116",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"117",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"118",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"119",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
"120",7,"extrapolated",2,25.789,22.293,29.286,0.905,0.838,0.972
