"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"48",2,"interpolated",1,23.318,21.577,25.059,0.564,0.524,0.604
"49",2,"interpolated",1,23.318,21.577,25.059,0.564,0.524,0.604
"50",3,"interpolated",1,28.419,26.285,30.553,0.659,0.623,0.696
"51",3,"interpolated",1,28.419,26.285,30.553,0.659,0.623,0.696
"52",3,"interpolated",1,28.419,26.285,30.553,0.659,0.623,0.696
"53",3,"interpolated",1,28.419,26.285,30.553,0.659,0.623,0.696
"54",4,"interpolated",1,31.996,29.535,34.457,0.717,0.684,0.751
"55",4,"interpolated",1,31.996,29.535,34.457,0.717,0.684,0.751
"56",4,"interpolated",1,31.996,29.535,34.457,0.717,0.684,0.751
"57",4,"interpolated",1,31.996,29.535,34.457,0.717,0.684,0.751
"58",4,"interpolated",1,31.996,29.535,34.457,0.717,0.684,0.751
"59",5,"interpolated",1,34.681,31.945,37.416,0.756,0.725,0.787
"60",5,"interpolated",1,34.681,31.945,37.416,0.756,0.725,0.787
"61",5,"interpolated",1,34.681,31.945,37.416,0.756,0.725,0.787
"62",5,"interpolated",1,34.681,31.945,37.416,0.756,0.725,0.787
"63",6,"interpolated",1,36.793,33.825,39.761,0.784,0.754,0.813
"64",6,"interpolated",1,36.793,33.825,39.761,0.784,0.754,0.813
"65",6,"interpolated",1,36.793,33.825,39.761,0.784,0.754,0.813
"66",6,"interpolated",1,36.793,33.825,39.761,0.784,0.754,0.813
"67",7,"interpolated",1,38.512,35.344,41.679,0.805,0.777,0.832
"68",7,"interpolated",1,38.512,35.344,41.679,0.805,0.777,0.832
"69",7,"interpolated",1,38.512,35.344,41.679,0.805,0.777,0.832
"70",7,"interpolated",1,38.512,35.344,41.679,0.805,0.777,0.832
"71",7,"interpolated",1,38.512,35.344,41.679,0.805,0.777,0.832
"72",8,"interpolated",1,39.946,36.606,43.286,0.821,0.795,0.847
"73",8,"interpolated",1,39.946,36.606,43.286,0.821,0.795,0.847
"74",8,"interpolated",1,39.946,36.606,43.286,0.821,0.795,0.847
"75",8,"interpolated",1,39.946,36.606,43.286,0.821,0.795,0.847
"76",9,"interpolated",1,41.166,37.675,44.656,0.835,0.809,0.86
"77",9,"interpolated",1,41.166,37.675,44.656,0.835,0.809,0.86
"78",9,"interpolated",1,41.166,37.675,44.656,0.835,0.809,0.86
"79",9,"interpolated",1,41.166,37.675,44.656,0.835,0.809,0.86
"80",10,"interpolated",1,42.22,38.597,45.843,0.846,0.822,0.871
"81",1,"interpolated",2,15.227,14.003,16.452,0.385,0.343,0.427
"82",1,"interpolated",2,15.227,14.003,16.452,0.385,0.343,0.427
"83",1,"interpolated",2,15.227,14.003,16.452,0.385,0.343,0.427
"84",1,"interpolated",2,15.227,14.003,16.452,0.385,0.343,0.427
"85",1,"interpolated",2,15.227,14.003,16.452,0.385,0.343,0.427
"86",2,"interpolated",2,21.985,20.386,23.585,0.564,0.523,0.605
"87",2,"interpolated",2,21.985,20.386,23.585,0.564,0.523,0.605
"88",2,"interpolated",2,21.985,20.386,23.585,0.564,0.523,0.605
"89",2,"interpolated",2,21.985,20.386,23.585,0.564,0.523,0.605
"90",3,"interpolated",2,25.803,23.908,27.697,0.659,0.622,0.697
"91",3,"interpolated",2,25.803,23.908,27.697,0.659,0.622,0.697
"92",3,"interpolated",2,25.803,23.908,27.697,0.659,0.622,0.697
"93",3,"interpolated",2,25.803,23.908,27.697,0.659,0.622,0.697
"94",4,"interpolated",2,28.256,26.121,30.39,0.717,0.683,0.752
"95",4,"interpolated",2,28.256,26.121,30.39,0.717,0.683,0.752
"96",4,"interpolated",2,28.256,26.121,30.39,0.717,0.683,0.752
"97",4,"interpolated",2,28.256,26.121,30.39,0.717,0.683,0.752
"98",4,"interpolated",2,28.256,26.121,30.39,0.717,0.683,0.752
"99",5,"interpolated",2,29.965,27.636,32.293,0.756,0.724,0.788
"100",5,"interpolated",2,29.965,27.636,32.293,0.756,0.724,0.788
"101",5,"interpolated",2,29.965,27.636,32.293,0.756,0.724,0.788
"102",5,"interpolated",2,29.965,27.636,32.293,0.756,0.724,0.788
"103",6,"interpolated",2,31.224,28.738,33.709,0.784,0.754,0.813
"104",6,"interpolated",2,31.224,28.738,33.709,0.784,0.754,0.813
"105",6,"interpolated",2,31.224,28.738,33.709,0.784,0.754,0.813
"106",6,"interpolated",2,31.224,28.738,33.709,0.784,0.754,0.813
"107",7,"interpolated",2,32.19,29.576,34.804,0.805,0.777,0.832
"108",7,"interpolated",2,32.19,29.576,34.804,0.805,0.777,0.832
"109",7,"interpolated",2,32.19,29.576,34.804,0.805,0.777,0.832
"110",7,"interpolated",2,32.19,29.576,34.804,0.805,0.777,0.832
"111",7,"interpolated",2,32.19,29.576,34.804,0.805,0.777,0.832
"112",8,"interpolated",2,32.955,30.233,35.676,0.821,0.794,0.848
"113",8,"interpolated",2,32.955,30.233,35.676,0.821,0.794,0.848
"114",8,"interpolated",2,32.955,30.233,35.676,0.821,0.794,0.848
"115",8,"interpolated",2,32.955,30.233,35.676,0.821,0.794,0.848
"116",9,"interpolated",2,33.575,30.764,36.387,0.835,0.809,0.86
"117",9,"interpolated",2,33.575,30.764,36.387,0.835,0.809,0.86
"118",9,"interpolated",2,33.575,30.764,36.387,0.835,0.809,0.86
"119",9,"interpolated",2,33.575,30.764,36.387,0.835,0.809,0.86
"120",10,"interpolated",2,34.089,31.2,36.977,0.846,0.821,0.871
