"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"40",7,"observed",0,49,42.36,55.64,0.83,0.763,0.898
"41",1,"interpolated",1,16.286,14.047,18.524,0.409,0.342,0.477
"42",1,"interpolated",1,16.286,14.047,18.524,0.409,0.342,0.477
"43",1,"interpolated",1,16.286,14.047,18.524,0.409,0.342,0.477
"44",1,"interpolated",1,16.286,14.047,18.524,0.409,0.342,0.477
"45",1,"interpolated",1,16.286,14.047,18.524,0.409,0.342,0.477
"46",1,"interpolated",1,16.286,14.047,18.524,0.409,0.342,0.477
"47",1,"interpolated",1,16.286,14.047,18.524,0.409,0.342,0.477
"48",2,"interpolated",1,24.525,21.412,27.637,0.577,0.507,0.646
"49",2,"interpolated",1,24.525,21.412,27.637,0.577,0.507,0.646
"50",2,"interpolated",1,24.525,21.412,27.637,0.577,0.507,0.646
"51",2,"interpolated",1,24.525,21.412,27.637,0.577,0.507,0.646
"52",2,"interpolated",1,24.525,21.412,27.637,0.577,0.507,0.646
"53",2,"interpolated",1,24.525,21.412,27.637,0.577,0.507,0.646
"54",3,"interpolated",1,29.697,25.942,33.453,0.677,0.611,0.743
"55",3,"interpolated",1,29.697,25.942,33.453,0.677,0.611,0.743
"56",3,"interpolated",1,29.697,25.942,33.453,0.677,0.611,0.743
"57",3,"interpolated",1,29.697,25.942,33.453,0.677,0.611,0.743
"58",3,"interpolated",1,29.697,25.942,33.453,0.677,0.611,0.743
"59",3,"interpolated",1,29.697,25.942,33.453,0.677,0.611,0.743
"60",3,"interpolated",1,29.697,25.942,33.453,0.677,0.611,0.743
"61",4,"interpolated",1,33.264,28.995,37.534,0.74,0.677,0.804
"62",4,"interpolated",1,33.264,28.995,37.534,0.74,0.677,0.804
"63",4,"interpolated",1,33.264,28.995,37.534,0.74,0.677,0.804
"64",4,"interpolated",1,33.264,28.995,37.534,0.74,0.677,0.804
"65",4,"interpolated",1,33.264,28.995,37.534,0.74,0.677,0.804
"66",4,"interpolated",1,33.264,28.995,37.534,0.74,0.677,0.804
"67",5,"interpolated",1,35.89,31.201,40.58,0.781,0.717,0.844
"68",5,"interpolated",1,35.89,31.201,40.58,0.781,0.717,0.844
"69",5,"interpolated",1,35.89,31.201,40.58,0.781,0.717,0.844
"70",5,"interpolated",1,35.89,31.201,40.58,0.781,0.717,0.844
"71",5,"interpolated",1,35.89,31.201,40.58,0.781,0.717,0.844
"72",5,"interpolated",1,35.89,31.201,40.58,0.781,0.717,0.844
"73",5,"interpolated",1,35.89,31.201,40.58,0.781,0.717,0.844
"74",6,"interpolated",1,37.923,32.885,42.961,0.807,0.742,0.872
"75",6,"interpolated",1,37.923,32.885,42.961,0.807,0.742,0.872
"76",6,"interpolated",1,37.923,32.885,42.961,0.807,0.742,0.872
"77",6,"interpolated",1,37.923,32.885,42.961,0.807,0.742,0.872
"78",6,"interpolated",1,37.923,32.885,42.961,0.807,0.742,0.872
"79",6,"interpolated",1,37.923,32.885,42.961,0.807,0.742,0.872
"80",7,"observed",1,39.559,34.226,44.893,0.83,0.762,0.898
"81",1,"interpolated",2,16.286,14.111,18.46,0.409,0.343,0.476
"82",1,"interpolated",2,16.286,14.111,18.46,0.409,0.343,0.476
"83",1,"interpolated",2,16.286,14.111,18.46,0.409,0.343,0.476
"84",1,"interpolated",2,16.286,14.111,18.46,0.409,0.343,0.476
"85",1,"interpolated",2,16.286,14.111,18.46,0.409,0.343,0.476
"86",1,"interpolated",2,16.286,14.111,18.46,0.409,0.343,0.476
"87",1,"interpolated",2,16.286,14.111,18.46,0.409,0.343,0.476
"88",2,"interpolated",2,23.111,20.21,26.012,0.577,0.508,0.645
"89",2,"interpolated",2,23.111,20.21,26.012,0.577,0.508,0.645
"90",2,"interpolated",2,23.111,20.21,26.012,0.577,0.508,0.645
"91",2,"interpolated",2,23.111,20.21,26.012,0.577,0.508,0.645
"92",2,"interpolated",2,23.111,20.21,26.012,0.577,0.508,0.645
"93",2,"interpolated",2,23.111,20.21,26.012,0.577,0.508,0.645
"94",3,"interpolated",2,26.864,23.447,30.281,0.677,0.612,0.742
"95",3,"interpolated",2,26.864,23.447,30.281,0.677,0.612,0.742
"96",3,"interpolated",2,26.864,23.447,30.281,0.677,0.612,0.742
"97",3,"interpolated",2,26.864,23.447,30.281,0.677,0.612,0.742
"98",3,"interpolated",2,26.864,23.447,30.281,0.677,0.612,0.742
"99",3,"interpolated",2,26.864,23.447,30.281,0.677,0.612,0.742
"100",3,"interpolated",2,26.864,23.447,30.281,0.677,0.612,0.742
"101",4,"interpolated",2,29.237,25.439,33.036,0.74,0.678,0.803
"102",4,"interpolated",2,29.237,25.439,33.036,0.74,0.678,0.803
"103",4,"interpolated",2,29.237,25.439,33.036,0.74,0.678,0.803
"104",4,"interpolated",2,29.237,25.439,33.036,0.74,0.678,0.803
"105",4,"interpolated",2,29.237,25.439,33.036,0.74,0.678,0.803
"106",4,"interpolated",2,29.237,25.439,33.036,0.74,0.678,0.803
"107",5,"interpolated",2,30.874,26.787,34.961,0.781,0.718,0.843
"108",5,"interpolated",2,30.874,26.787,34.961,0.781,0.718,0.843
"109",5,"interpolated",2,30.874,26.787,34.961,0.781,0.718,0.843
"110",5,"interpolated",2,30.874,26.787,34.961,0.781,0.718,0.843
"111",5,"interpolated",2,30.874,26.787,34.961,0.781,0.718,0.843
"112",5,"interpolated",2,30.874,26.787,34.961,0.781,0.718,0.843
"113",5,"interpolated",2,30.874,26.787,34.961,0.781,0.718,0.843
"114",6,"interpolated",2,32.071,27.759,36.383,0.807,0.742,0.872
"115",6,"interpolated",2,32.071,27.759,36.383,0.807,0.742,0.872
"116",6,"interpolated",2,32.071,27.759,36.383,0.807,0.742,0.872
"117",6,"interpolated",2,32.071,27.759,36.383,0.807,0.742,0.872
"118",6,"interpolated",2,32.071,27.759,36.383,0.807,0.742,0.872
"119",6,"interpolated",2,32.071,27.759,36.383,0.807,0.742,0.872
"120",7,"observed",2,32.985,28.494,37.476,0.83,0.762,0.898
