"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"38",6,"extrapolated",0,24.92,19.573,30.267,0.837,0.72,0.953
"39",6,"extrapolated",0,24.92,19.573,30.267,0.837,0.72,0.953
"40",7,"extrapolated",0,26.456,20.426,32.486,0.869,0.754,0.985
"41",1,"interpolated",1,9.4,7.626,11.174,0.521,0.446,0.596
"42",1,"interpolated",1,9.4,7.626,11.174,0.521,0.446,0.596
"43",1,"interpolated",1,9.4,7.626,11.174,0.521,0.446,0.596
"44",1,"interpolated",1,9.4,7.626,11.174,0.521,0.446,0.596
"45",1,"interpolated",1,9.4,7.626,11.174,0.521,0.446,0.596
"46",1,"interpolated",1,9.4,7.626,11.174,0.521,0.446,0.596
"47",2,"interpolated",1,13.099,10.48,15.718,0.606,0.518,0.695
"48",2,"interpolated",1,13.099,10.48,15.718,0.606,0.518,0.695
"49",2,"interpolated",1,13.099,10.48,15.718,0.606,0.518,0.695
"50",2,"interpolated",1,13.099,10.48,15.718,0.606,0.518,0.695
"51",2,"interpolated",1,13.099,10.48,15.718,0.606,0.518,0.695
"52",2,"interpolated",1,13.099,10.48,15.718,0.606,0.518,0.695
"53",3,"interpolated",1,15.52,12.364,18.677,0.681,0.583,0.778
"54",3,"interpolated",1,15.52,12.364,18.677,0.681,0.583,0.778
"55",3,"interpolated",1,15.52,12.364,18.677,0.681,0.583,0.778
"56",3,"interpolated",1,15.52,12.364,18.677,0.681,0.583,0.778
"57",3,"interpolated",1,15.52,12.364,18.677,0.681,0.583,0.778
"58",3,"interpolated",1,15.52,12.364,18.677,0.681,0.583,0.778
"59",4,"interpolated",1,17.239,13.698,20.78,0.745,0.637,0.853
"60",5,"observed",1,18.508,14.671,22.345,0.796,0.681,0.911
"61",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"62",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"63",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"64",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"65",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"66",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"67",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"68",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"69",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"70",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"71",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"72",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"73",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"74",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"75",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"76",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"77",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"78",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"79",6,"extrapolated",1,19.444,15.373,23.515,0.837,0.72,0.954
"80",7,"extrapolated",1,20.247,15.958,24.535,0.869,0.753,0.985
"81",1,"interpolated",2,9.4,7.664,11.136,0.521,0.446,0.596
"82",1,"interpolated",2,9.4,7.664,11.136,0.521,0.446,0.596
"83",1,"interpolated",2,9.4,7.664,11.136,0.521,0.446,0.596
"84",1,"interpolated",2,9.4,7.664,11.136,0.521,0.446,0.596
"85",1,"interpolated",2,9.4,7.664,11.136,0.521,0.446,0.596
"86",1,"interpolated",2,9.4,7.664,11.136,0.521,0.446,0.596
"87",2,"interpolated",2,12.358,9.952,14.764,0.606,0.518,0.695
"88",2,"interpolated",2,12.358,9.952,14.764,0.606,0.518,0.695
"89",2,"interpolated",2,12.358,9.952,14.764,0.606,0.518,0.695
"90",2,"interpolated",2,12.358,9.952,14.764,0.606,0.518,0.695
"91",2,"interpolated",2,12.358,9.952,14.764,0.606,0.518,0.695
"92",2,"interpolated",2,12.358,9.952,14.764,0.606,0.518,0.695
"93",3,"interpolated",2,13.806,11.02,16.593,0.681,0.583,0.779
"94",3,"interpolated",2,13.806,11.02,16.593,0.681,0.583,0.779
"95",3,"interpolated",2,13.806,11.02,16.593,0.681,0.583,0.779
"96",3,"interpolated",2,13.806,11.02,16.593,0.681,0.583,0.779
"97",3,"interpolated",2,13.806,11.02,16.593,0.681,0.583,0.779
"98",3,"interpolated",2,13.806,11.02,16.593,0.681,0.583,0.779
"99",4,"interpolated",2,14.666,11.638,17.693,0.745,0.636,0.853
"100",5,"observed",2,15.234,12.042,18.427,0.796,0.681,0.911
"101",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"102",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"103",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"104",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"105",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"106",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"107",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"108",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"109",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"110",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"111",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"112",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"113",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"114",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"115",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"116",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"117",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"118",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"119",6,"extrapolated",2,15.639,12.325,18.952,0.837,0.72,0.954
"120",7,"extrapolated",2,15.941,12.536,19.346,0.869,0.753,0.985
