"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"98",3,"interpolated",2,21.593,18.505,24.68,0.654,0.587,0.72
"99",3,"interpolated",2,21.593,18.505,24.68,0.654,0.587,0.72
"100",3,"interpolated",2,21.593,18.505,24.68,0.654,0.587,0.72
"101",4,"interpolated",2,23.423,20,26.846,0.71,0.644,0.777
"102",4,"interpolated",2,23.423,20,26.846,0.71,0.644,0.777
"103",4,"interpolated",2,23.423,20,26.846,0.71,0.644,0.777
"104",4,"interpolated",2,23.423,20,26.846,0.71,0.644,0.777
"105",4,"interpolated",2,23.423,20,26.846,0.71,0.644,0.777
"106",4,"interpolated",2,23.423,20,26.846,0.71,0.644,0.777
"107",5,"interpolated",2,24.679,21.005,28.352,0.756,0.688,0.825
"108",5,"interpolated",2,24.679,21.005,28.352,0.756,0.688,0.825
"109",5,"interpolated",2,24.679,21.005,28.352,0.756,0.688,0.825
"110",5,"interpolated",2,24.679,21.005,28.352,0.756,0.688,0.825
"111",5,"interpolated",2,24.679,21.005,28.352,0.756,0.688,0.825
"112",5,"interpolated",2,24.679,21.005,28.352,0.756,0.688,0.825
"113",5,"interpolated",2,24.679,21.005,28.352,0.756,0.688,0.825
"114",6,"interpolated",2,25.593,21.727,29.459,0.796,0.724,0.868
"115",6,"interpolated",2,25.593,21.727,29.459,0.796,0.724,0.868
"116",6,"interpolated",2,25.593,21.727,29.459,0.796,0.724,0.868
"117",6,"interpolated",2,25.593,21.727,29.459,0.796,0.724,0.868
"118",6,"interpolated",2,25.593,21.727,29.459,0.796,0.724,0.868
"119",6,"interpolated",2,25.593,21.727,29.459,0.796,0.724,0.868
"120",7,"observed",2,26.289,22.269,30.308,0.829,0.754,0.903
