"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"73",5,"interpolated",1,40.192,34.197,46.186,0.685,0.609,0.761
"74",6,"interpolated",1,43.193,36.555,49.832,0.709,0.631,0.787
"75",6,"interpolated",1,43.193,36.555,49.832,0.709,0.631,0.787
"76",6,"interpolated",1,43.193,36.555,49.832,0.709,0.631,0.787
"77",6,"interpolated",1,43.193,36.555,49.832,0.709,0.631,0.787
"78",6,"interpolated",1,43.193,36.555,49.832,0.709,0.631,0.787
"79",6,"interpolated",1,43.193,36.555,49.832,0.709,0.631,0.787
"80",7,"observed",1,45.718,38.513,52.924,0.731,0.65,0.813
"81",1,"interpolated",2,15.714,13.384,18.045,0.312,0.234,0.39
"82",1,"interpolated",2,15.714,13.384,18.045,0.312,0.234,0.39
"83",1,"interpolated",2,15.714,13.384,18.045,0.312,0.234,0.39
"84",1,"interpolated",2,15.714,13.384,18.045,0.312,0.234,0.39
"85",1,"interpolated",2,15.714,13.384,18.045,0.312,0.234,0.39
"86",1,"interpolated",2,15.714,13.384,18.045,0.312,0.234,0.39
"87",1,"interpolated",2,15.714,13.384,18.045,0.312,0.234,0.39
"88",2,"interpolated",2,23.952,20.685,27.22,0.492,0.412,0.571
"89",2,"interpolated",2,23.952,20.685,27.22,0.492,0.412,0.571
"90",2,"interpolated",2,23.952,20.685,27.22,0.492,0.412,0.571
"91",2,"interpolated",2,23.952,20.685,27.22,0.492,0.412,0.571
"92",2,"interpolated",2,23.952,20.685,27.22,0.492,0.412,0.571
"93",2,"interpolated",2,23.952,20.685,27.22,0.492,0.412,0.571
"94",3,"interpolated",2,29.025,24.981,33.068,0.591,0.515,0.667
"95",3,"interpolated",2,29.025,24.981,33.068,0.591,0.515,0.667
"96",3,"interpolated",2,29.025,24.981,33.068,0.591,0.515,0.667
"97",3,"interpolated",2,29.025,24.981,33.068,0.591,0.515,0.667
"98",3,"interpolated",2,29.025,24.981,33.068,0.591,0.515,0.667
"99",3,"interpolated",2,29.025,24.981,33.068,0.591,0.515,0.667
"100",3,"interpolated",2,29.025,24.981,33.068,0.591,0.515,0.667
"101",4,"interpolated",2,32.461,27.771,37.152,0.648,0.574,0.722
"102",4,"interpolated",2,32.461,27.771,37.152,0.648,0.574,0.722
"103",4,"interpolated",2,32.461,27.771,37.152,0.648,0.574,0.722
"104",4,"interpolated",2,32.461,27.771,37.152,0.648,0.574,0.722
"105",4,"interpolated",2,32.461,27.771,37.152,0.648,0.574,0.722
"106",4,"interpolated",2,32.461,27.771,37.152,0.648,0.574,0.722
"107",5,"interpolated",2,34.944,29.723,40.166,0.685,0.61,0.76
"108",5,"interpolated",2,34.944,29.723,40.166,0.685,0.61,0.76
"109",5,"interpolated",2,34.944,29.723,40.166,0.685,0.61,0.76
"110",5,"interpolated",2,34.944,29.723,40.166,0.685,0.61,0.76
"111",5,"interpolated",2,34.944,29.723,40.166,0.685,0.61,0.76
"112",5,"interpolated",2,34.944,29.723,40.166,0.685,0.61,0.76
"113",5,"interpolated",2,34.944,29.723,40.166,0.685,0.61,0.76
"114",6,"interpolated",2,36.822,31.163,42.48,0.709,0.631,0.787
"115",6,"interpolated",2,36.822,31.163,42.48,0.709,0.631,0.787
"116",6,"interpolated",2,36.822,31.163,42.48,0.709,0.631,0.787
"117",6,"interpolated",2,36.822,31.163,42.48,0.709,0.631,0.787
"118",6,"interpolated",2,36.822,31.163,42.48,0.709,0.631,0.787
"119",6,"interpolated",2,36.822,31.163,42.48,0.709,0.631,0.787
"120",7,"observed",2,38.291,32.27,44.312,0.731,0.649,0.814
