"","t","method","order","qD","qD.LCL","qD.UCL","SC","SC.LCL","SC.UCL"
"31",5,"interpolated",0,37.238,33.002,41.474,0.846,0.8,0.892
"32",5,"interpolated",0,37.238,33.002,41.474,0.846,0.8,0.892
"33",5,"interpolated",0,37.238,33.002,41.474,0.846,0.8,0.892
"34",6,"interpolated",0,39.857,35.203,44.511,0.874,0.826,0.922
"35",6,"interpolated",0,39.857,35.203,44.511,0.874,0.826,0.922
"36",6,"interpolated",0,39.857,35.203,44.511,0.874,0.826,0.922
"37",6,"interpolated",0,39.857,35.203,44.511,0.874,0.826,0.922
"38",6,"interpolated",0,39.857,35.203,44.511,0.874,0.826,0.922
"39",6,"interpolated",0,39.857,35.203,44.511,0.874,0.826,0.922
"40",7,"observed",0,42,36.916,47.084,0.897,0.847,0.947
"41",1,"interpolated",1,17,15.038,18.962,0.524,0.456,0.592
"42",1,"interpolated",1,17,15.038,18.962,0.524,0.456,0.592
"43",1,"interpolated",1,17,15.038,18.962,0.524,0.456,0.592
"44",1,"interpolated",1,17,15.038,18.962,0.524,0.456,0.592
"45",1,"interpolated",1,17,15.038,18.962,0.524,0.456,0.592
"46",1,"interpolated",1,17,15.038,18.962,0.524,0.456,0.592
"47",1,"interpolated",1,17,15.038,18.962,0.524,0.456,0.592
"48",2,"interpolated",1,23.648,21.131,26.165,0.698,0.641,0.755
"49",2,"interpolated",1,23.648,21.131,26.165,0.698,0.641,0.755
"50",2,"interpolated",1,23.648,21.131,26.165,0.698,0.641,0.755
"51",2,"interpolated",1,23.648,21.131,26.165,0.698,0.641,0.755
"52",2,"interpolated",1,23.648,21.131,26.165,0.698,0.641,0.755
"53",2,"interpolated",1,23.648,21.131,26.165,0.698,0.641,0.755
"54",3,"interpolated",1,27.282,24.334,30.231,0.773,0.723,0.823
"55",3,"interpolated",1,27.282,24.334,30.231,0.773,0.723,0.823
"56",3,"interpolated",1,27.282,24.334,30.231,0.773,0.723,0.823
"57",3,"interpolated",1,27.282,24.334,30.231,0.773,0.723,0.823
"58",3,"interpolated",1,27.282,24.334,30.231,0.773,0.723,0.823
"59",3,"interpolated",1,27.282,24.334,30.231,0.773,0.723,0.823
"60",3,"interpolated",1,27.282,24.334,30.231,0.773,0.723,0.823
"61",4,"interpolated",1,29.649,26.376,32.922,0.815,0.767,0.862
"62",4,"interpolated",1,29.649,26.376,32.922,0.815,0.767,0.862
"63",4,"interpolated",1,29.649,26.376,32.922,0.815,0.767,0.862
"64",4,"interpolated",1,29.649,26.376,32.922,0.815,0.767,0.862
"65",4,"interpolated",1,29.649,26.376,32.922,0.815,0.767,0.862
"66",4,"interpolated",1,29.649,26.376,32.922,0.815,0.767,0.862
"67",5,"interpolated",1,31.347,27.826,34.869,0.846,0.799,0.893
"68",5,"interpolated",1,31.347,27.826,34.869,0.846,0.799,0.893
"69",5,"interpolated",1,31.347,27.826,34.869,0.846,0.799,0.893
"70",5,"interpolated",1,31.347,27.826,34.869,0.846,0.799,0.893
"71",5,"interpolated",1,31.347,27.826,34.869,0.846,0.799,0.893
"72",5,"interpolated",1,31.347,27.826,34.869,0.846,0.799,0.893
"73",5,"interpolated",1,31.347,27.826,34.869,0.846,0.799,0.893
"74",6,"interpolated",1,32.629,28.913,36.344,0.874,0.825,0.923
"75",6,"interpolated",1,32.629,28.913,36.344,0.874,0.825,0.923
"76",6,"interpolated",1,32.629,28.913,36.344,0.874,0.825,0.923
"77",6,"interpolated",1,32.629,28.913,36.344,0.874,0.825,0.923
"78",6,"interpolated",1,32.629,28.913,36.344,0.874,0.825,0.923
"79",6,"interpolated",1,32.629,28.913,36.344,0.874,0.825,0.923
"80",7,"observed",1,33.621,29.748,37.494,0.897,0.846,0.948
"81",1,"interpolated",2,17,15.003,18.997,0.524,0.457,0.591
"82",1,"interpolated",2,17,15.003,18.997,0.524,0.457,0.591
"83",1,"interpolated",2,17,15.003,18.997,0.524,0.457,0.591
"84",1,"interpolated",2,17,15.003,18.997,0.524,0.457,0.591
"85",1,"interpolated",2,17,15.003,18.997,0.524,0.457,0.591
"86",1,"interpolated",2,17,15.003,18.997,0.524,0.457,0.591
"87",1,"interpolated",2,17,15.003,18.997,0.524,0.457,0.591
"88",2,"interpolated",2,22.312,19.901,24.724,0.698,0.642,0.754
"89",2,"interpolated",2,22.312,19.901,24.724,0.698,0.642,0.754
"90",2,"interpolated",2,22.312,19.901,24.724,0.698,0.642,0.754
"91",2,"interpolated",2,22.312,19.901,24.724,0.698,0.642,0.754
"92",2,"interpolated",2,22.312,19.901,24.724,0.698,0.642,0.754
"93",2,"interpolated",2,22.312,19.901,24.724,0.698,0.642,0.754
"94",3,"interpolated",2,24.907,22.193,27.621,0.773,0.724,0.822
"95",3,"interpolated",2,24.907,22.193,27.621,0.773,0.724,0.822
"96",3,"interpolated",2,24.907,22.193,27.621,0.773,0.724,0.822
"97",3,"interpolated",2,24.907,22.193,27.621,0.773,0.724,0.822
"98",3,"interpolated",2,24.907,22.193,27.621,0.773,0.724,0.822
"99",3,"interpolated",2,24.907,22.193,27.621,0.773,0.724,0.822
"100",3,"interpolated",2,24.907,22.193,27.621,0.773,0.724,0.822
"101",4,"interpolated",2,26.444,23.512,29.377,0.815,0.768,0.861
"102",4,"interpolated",2,26.444,23.512,29.377,0.815,0.768,0.861
"103",4,"interpolated",2,26.444,23.512,29.377,0.815,0.768,0.861
"104",4,"interpolated",2,26.444,23.512,29.377,0.815,0.768,0.861
"105",4,"interpolated",2,26.444,23.512,29.377,0.815,0.768,0.861
"106",4,"interpolated",2,26.444,23.512,29.377,0.815,0.768,0.861
"107",5,"interpolated",2,27.462,24.369,30.554,0.846,0.799,0.893
"108",5,"interpolated",2,27.462,24.369,30.554,0.846,0.799,0.893
"109",5,"interpolated",2,27.462,24.369,30.554,0.846,0.799,0.893
"110",5,"interpolated",2,27.462,24.369,30.554,0.846,0.799,0.893
"111",5,"interpolated",2,27.462,24.369,30.554,0.846,0.799,0.893
"112",5,"interpolated",2,27.462,24.369,30.554,0.846,0.799,0.893
"113",5,"interpolated",2,27.462,24.369,30.554,0.846,0.799,0.893
"114",6,"interpolated",2,28.184,24.97,31.398,0.874,0.825,0.923
"115",6,"interpolated",2,28.184,24.97,31.398,0.874,0.825,0.923
"116",6,"interpolated",2,28.184,24.97,31.398,0.874,0.825,0.923
"117",6,"interpolated",2,28.184,24.97,31.398,0.874,0.825,0.923
"118",6,"interpolated",2,28.184,24.97,31.398,0.874,0.825,0.923
"119",6,"interpolated",2,28.184,24.97,31.398,0.874,0.825,0.923
"120",7,"observed",2,28.724,25.415,32.033,0.897,0.846,0.948
